URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/security-labels,4.0.1,active,"2.16.840.1.113883.4.642.3.47",All Security Labels,SecurityLabels,"A single value set for all security labels defined by FHIR.","StructureDefinition/HAHConsent,StructureDefinition/HAHDocumentReference",
http://hl7.org/fhir/ValueSet/security-role-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.978",SecurityRoleType,SecurityRoleType,"This example FHIR value set is comprised of example Actor Type codes, which can be used to value FHIR agents, actors, and other role         elements such as those specified in financial transactions. The FHIR Actor value set is based on    DICOM Audit Message, C402;   ASTM Standard, E1762-95 [2013]; selected codes and          derived actor roles from HL7 RoleClass OID 2.16.840.1.113883.5.110;    HL7 Role Code 2.16.840.1.113883.5.111, including AgentRoleType;          HL7 ParticipationType OID: 2.16.840.1.113883.5.90; and    HL7 ParticipationFunction codes OID: 2.16.840.1.113883.5.88.           This value set includes, by reference, role codes from external code systems: NUCC Health Care Provider Taxonomy OID: 2.16.840.1.113883.6.101;          North American Industry Classification System [NAICS]OID: 2.16.840.1.113883.6.85; IndustryClassificationSystem 2.16.840.1.113883.1.11.16039;          and US Census Occupation Code OID: 2.16.840.1.113883.6.243 for relevant recipient or custodian codes not included in this value set.            If no source is indicated in the definition comments, then these are example FHIR codes.          It can be extended with appropriate roles described by SNOMED as well as those described in the HL7 Role Based Access Control Catalog and the          HL7 Healthcare (Security and Privacy) Access Control Catalog.            In Role-Based Access Control (RBAC), permissions are operations on an object that a user wishes to access. Permissions are grouped into roles.          A role characterizes the functions a user is allowed to perform. Roles are assigned to users. If the user's role has the appropriate permissions          to access an object, then that user is granted access to the object. FHIR readily enables RBAC, as FHIR Resources are object types and the CRUDE          events (the FHIR equivalent to permissions in the RBAC scheme) are operations on those objects.          In Attribute-Based Access Control (ABAC), a user requests to perform operations on objects. That user's access request is granted or denied          based on a set of access control policies that are specified in terms of attributes and conditions. FHIR readily enables ABAC, as instances of          a Resource in FHIR (again, Resources are object types) can have attributes associated with them. These attributes include security tags,          environment conditions, and a host of user and object characteristics, which are the same attributes as those used in ABAC. Attributes help          define the access control policies that determine the operations a user may perform on a Resource (in FHIR) or object (in ABAC). For example,          a tag (or attribute) may specify that the identified Resource (object) is not to be further disclosed without explicit consent from the patient.","StructureDefinition/HAHConsent","THO (V3),THO,DICOM"
http://hl7.org/fhir/ValueSet/service-place,4.0.1,draft,"2.16.840.1.113883.4.642.3.564",ExampleServicePlaceCodes,Example Service Place Codes,"This value set includes a smattering of Service Place codes.","StructureDefinition/LTCClaimResponseFeeAudit,StructureDefinition/LTC-Claim-Export,StructureDefinition/LTC-ClaimResponse-Export","THO"
http://hl7.org/fhir/ValueSet/service-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.518",ServiceType,Service type,"This value set defines an example set of codes of service-types.","StructureDefinition/HAHEncounter,StructureDefinition/HAHVisitEncounter,StructureDefinition/HAHAdmissionEncounter","THO"
http://hl7.org/fhir/ValueSet/service-uscls,4.0.1,draft,"2.16.840.1.113883.4.642.3.542",USCLSCodes,USCLS Codes,"This value set includes a smattering of USCLS codes.","StructureDefinition/LTCClaimResponseFeeAudit,StructureDefinition/LTC-Claim-Export,StructureDefinition/LTC-CoverageEligibilityResponse,StructureDefinition/LTC-ClaimResponse-Export,StructureDefinition/LTCClaimFeeApply","THO"
http://hl7.org/fhir/ValueSet/servicerequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.434",ServiceRequestCategoryCodes,Service Request Category Codes,"An example value set of SNOMED CT concepts that can classify a requested service","StructureDefinition/LTCServiceRequest,StructureDefinition/PASportServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/LTCServiceRequest,StructureDefinition/HAHServiceRequest,StructureDefinition/PASportServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/substance-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.473",SubstanceCode,Substance Code,"This value set contains concept codes for specific substances. It includes codes from [SNOMED](http://snomed.info/sct) where concept is-a 105590001 (Substance (substance)) and where concept is-a 373873005 (Pharmaceutical / biologic product (product))","StructureDefinition/HAHAllergyIntolerance","SCT"
http://hl7.org/fhir/ValueSet/surface,4.0.1,draft,"2.16.840.1.113883.4.642.3.546",SurfaceCodes,Surface Codes,"This value set includes a smattering of FDI tooth surface codes.","StructureDefinition/LTCClaimResponseFeeAudit,StructureDefinition/LTC-Claim-Export,StructureDefinition/LTC-ClaimResponse-Export,StructureDefinition/LTCClaimFeeApply","THO"
http://hl7.org/fhir/ValueSet/task-code,4.0.1,active,"2.16.840.1.113883.4.642.3.1396",TaskCode,Task Codes,"Codes indicating the type of action that is expected to be performed","StructureDefinition/LTCTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1240",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","StructureDefinition/HNAPITask,StructureDefinition/HAHVisitTask,StructureDefinition/LTCTaskFeeAudit,StructureDefinition/LTCTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.790",TaskStatus,TaskStatus,"The current status of the task.","StructureDefinition/HNAPITask,StructureDefinition/HAHCareDataset,StructureDefinition/HAHVisitTask,StructureDefinition/LTCTaskFeeAudit,StructureDefinition/LTCTask","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/tooth,4.0.1,draft,"2.16.840.1.113883.4.642.3.540",OralSiteCodes,Oral Site Codes,"This value set includes a smattering of FDI oral site codes.","StructureDefinition/LTCClaimResponseFeeAudit,StructureDefinition/LTC-Claim-Export,StructureDefinition/LTC-ClaimResponse-Export,StructureDefinition/LTCClaimFeeApply","THO"
http://hl7.org/fhir/ValueSet/ucum-vitals-common,4.0.1,draft,"2.16.840.1.113883.4.642.3.955",VitalSignsUnits,Vital Signs Units,"Common UCUM units for recording Vital Signs","StructureDefinition/HNVitalSigns,StructureDefinition/PASportObservationHeight,StructureDefinition/PASportObservationBodyMassIndex,StructureDefinition/LTCObservationVitalSignsPanel,StructureDefinition/LTCObservationVitalSigns,StructureDefinition/PASportObservationPeripheralOxygenSaturation,StructureDefinition/PASportObservationBodyTemperature,StructureDefinition/PASportObservationHeartRate,StructureDefinition/PASportObservationRespiratoryRate,StructureDefinition/PASportObservationWeight,StructureDefinition/PASportObservationBloodPressure","UCUM"
http://hl7.org/fhir/ValueSet/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.211",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","StructureDefinition/HAHDevice","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/units-of-time,4.0.1,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/HAHMedicationRequest","UCUM"
http://hl7.org/fhir/uv/ips/ValueSet/absent-or-unknown-problems-uv-ips,1.1.0,active,,AbsentOrUnknownProblemsUvIps,Absent or Unknown Problems - IPS,"Absent or Unknown Problems","StructureDefinition/LTCCondition,StructureDefinition/PASportConditionMedicalHistory,StructureDefinition/LTCConditionDisabilityType,StructureDefinition/LTCConditionCaregiver,StructureDefinition/LTCConditionCrush,StructureDefinition/LTCConditionResidence,StructureDefinition/LTCConditionProblem,StructureDefinition/LTCConditionTube,StructureDefinition/LTCConditionDisability,StructureDefinition/HAHCondition,StructureDefinition/LTCConditionNeed,StructureDefinition/PASportConditionExerciseHistory","hl7.fhir.uv.ips"
http://ltc-ig.fhir.tw/ValueSet/AddressUseVS-TWLTC,1.1.0,active,"2.25.74479291720515125532267282249642267508",AddressUseVSTWLTC,地址用途擴展值集,"地址的用途，新增戶籍地與現居地等代碼",,"Internal"
http://ltc-ig.fhir.tw/ValueSet/ConditionDisabilityTypeVS-TWLTC,1.1.0,active,"2.25.321758608038491974232931062581721483610",ConditionDisabilityTypeVSTWLTC,身心障礙類型值集,"個案身心障礙類型","StructureDefinition/LTCConditionDisabilityType","Internal"
http://ltc-ig.fhir.tw/ValueSet/ConditionDisabilityVS-TWLTC,1.1.0,active,"2.25.87500079605613807043050943031366402975",ConditionDisabilityVSTWLTC,身心障礙手冊持有狀況值集,"個案持有身心障礙手冊的狀況","StructureDefinition/LTCConditionDisability","Internal"
http://ltc-ig.fhir.tw/ValueSet/ConditionSeverityVS-TWLTC,1.1.0,active,"2.25.290717288293434558866263121671520644301",ConditionSeverityVSTWLTC,疾病嚴重度擴展值集,"用以表述疾病嚴重度之擴展值集，包含疾病嚴重度之描述內容。配合身心障礙手冊障礙程度分級，包含輕度、中度、重度、極重度等代碼。","StructureDefinition/LTCConditionDisabilityType","SCT"
http://ltc-ig.fhir.tw/ValueSet/EconomyStatusVS-TWLTC,1.1.0,active,"2.25.277024788164347100560362132953014393040",EconomyStatusVSTWLTC,個案經濟狀況值集,"用以表述個案經濟狀況之值集，包含個案經濟狀況之描述內容。","StructureDefinition/LTCPatientReferral,StructureDefinition/ExtPatientEconomyStatus-TWLTC","Internal"
http://ltc-ig.fhir.tw/ValueSet/EducationStatusVS-TWLTC,1.1.0,active,"2.25.264892108691424086956090133934518960920",EducationStatusVSTWLTC,教育程度值集,"用以表述教育程度之值集，包含教育程度之描述內容。","StructureDefinition/ExtPatientEducationStatus-TWLTC","Internal"
http://ltc-ig.fhir.tw/ValueSet/ExerciseHistoryVS-Sport,1.1.0,active,"2.25.339599518222940892970780100406147484135",ExerciseHistoryVSSport,身體活動量測-最近(目前)運動史值集,"最近(目前)運動史。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。",,"SCT"
http://ltc-ig.fhir.tw/ValueSet/FallHistoryResultVS-TWLTC,1.1.0,active,"2.25.115369481939195704806136599724148707602",FallHistoryResultVSTWLTC,跌倒紀錄結果值集,"紀錄住民跌倒的偵測結果。","StructureDefinition/LTCObservationFallingHistory","LOINC"
http://ltc-ig.fhir.tw/ValueSet/GaitCycleVS-Sport,1.1.0,active,"2.25.287099124258231051216636463428916743191",GaitCycleVSSport,身體活動量測-步態週期值集,"一個步伐的完整過程，從一隻腳接觸地面開始到同一隻腳再次接觸地面結束。這個過程可以分為兩個主要階段：支撐期（stance phase）和擺動期（swing phase）。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。",,"Internal"
http://ltc-ig.fhir.tw/ValueSet/GaitTypeVS-Sport,1.1.0,active,"2.25.87450635089000044283605225525837307585",GaitTypeVSSport,身體活動量測-步態分析值集,"用於描述步態（walking gait）時腳的着地位置和運動模式。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。","StructureDefinition/PASportObservationGaitType","SCT"
http://ltc-ig.fhir.tw/ValueSet/GoalDescriptionVS-TWLTC,1.1.0,active,"2.25.178125711072361151936479110609637557300",GoalDescriptionVSTWLTC,照顧目標描述值集,"照顧目標的描述值集，用以表述長期照顧情境中涉及之照顧目標描述內容。本值集列舉臺灣長期照顧情境常用之 SNOMED CT 照顧目標代碼，綁定強度為 extensible，實作者可依需求使用其他 SNOMED CT 或 LOINC 代碼。","StructureDefinition/LTCGoal,StructureDefinition/HNGoal,StructureDefinition/HAHGoal","SCT"
http://ltc-ig.fhir.tw/ValueSet/ICD-10-PCS-2023-TW-F-VS,1.1.0,active,"2.25.117037232722564749633108736248946724683",ICD10PCS2023TWFVS,臺灣 2023 年中文版 ICD-10-PCS-F 值集,"臺灣 2023 年中文版 ICD-10-PCS 復健及診斷性聽力學(Physical Rehabilitation and Diagnostic Audiology)，章節數值為「F」。 包括：復健、診斷性聽力學。 代碼出版日期：2023-11-10；資料所屬單位：衛生福利部中央健康保險署。 因原始資料無代碼版本資訊，故使用其法規「公布日期」作為版本資訊。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。","StructureDefinition/PASportServiceRequest","Internal"
http://ltc-ig.fhir.tw/ValueSet/PatientIdentityVS-TWLTC,1.1.0,active,"2.25.305024746164004866710557731153486000865",PatientIdentityVSTWLTC,個案身分別值集,"個案身分別的值集","StructureDefinition/ExtPatientIdentity-TWLTC","Internal"
http://ltc-ig.fhir.tw/ValueSet/ReferralCarePlanVS-TWLTC,1.1.0,active,"2.25.64751612194387231425492984710444044495",ReferralCarePlanVSTWLTC,轉介單申請服務種類值集,"轉介單申請服務種類的值集","StructureDefinition/LTCCarePlanReferral","Internal"
http://ltc-ig.fhir.tw/ValueSet/ReferralConditionCaregiverVS-TWLTC,1.1.0,active,"2.25.166193561574044356154290069329504631161",ReferralConditionCaregiverVSTWLTC,看護狀況值集,"個案雇用看護的狀況","StructureDefinition/LTCConditionCaregiver","Internal"
http://ltc-ig.fhir.tw/ValueSet/ReferralConditionCrushVS-TWLTC,1.1.0,active,"2.25.124757791910943408406775589187202221698",ReferralConditionCrushVSTWLTC,壓傷狀況值集,"個案壓傷的狀況","StructureDefinition/LTCConditionCrush","Internal"
http://ltc-ig.fhir.tw/ValueSet/ReferralConditionResidenceVS-TWLTC,1.1.0,active,"2.25.91399101256539222749831668650894952345",ReferralConditionResidenceVSTWLTC,居住狀況值集,"個案的居住狀況","StructureDefinition/LTCConditionResidence","Internal"
http://ltc-ig.fhir.tw/ValueSet/ReferralConditionTubeVS-TWLTC,1.1.0,active,"2.25.253197882496686084669009825017125945834",ReferralConditionTubeVSTWLTC,管路狀況值集,"個案持有管路的狀況","StructureDefinition/LTCConditionTube","Internal"
http://ltc-ig.fhir.tw/ValueSet/RelationshipTypeVS-TWLTC,1.1.0,active,"2.25.201597545885992489564101901823159969635",RelationshipTypeVSTWLTC,關係類型擴展值集,"關係人與個案的關係類型擴展代碼值集，新增孫媳婦、孫女婿、聘用看護-本國籍、聘用看護-外國籍等代碼","StructureDefinition/LTCRelatedPerson","THO (V3),THO (V2),Internal"
http://ltc-ig.fhir.tw/ValueSet/ServiceRequestPAVS-Sport,1.1.0,active,"2.25.108081609301721935419141474874375089116",ServiceRequestPAVSSport,身體活動量測-適用運動處方之服務請求代碼值集,"適用運動處方之服務請求代碼。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。","StructureDefinition/PASportServiceRequest","SCT"
http://ltc-ig.fhir.tw/ValueSet/SportTrainingVS-Sport,1.1.0,active,"2.25.62818101448678794587536818280703838807",SportTrainingVSSport,身體活動量測-重量訓練代碼值集,"定義重量訓練各個方面的代碼，包括使用的重量、執行的組數以及每組的重複次數。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。",,"Internal"
http://ltc-ig.fhir.tw/ValueSet/TempCodeVS-Sport,1.1.0,active,"2.25.274626690570919936419037161228615609864",TempCodeVSSport,身體活動量測-暫用代碼值集,"身體活動量測暫時使用的代碼，目前無官方代碼。本 ValueSet 繼承自身體活動量測 IG，後續將配合官方代碼更新。",,"Internal"
http://ltc-ig.fhir.tw/ValueSet/TreadmillTypeVS-Sport,1.1.0,active,"2.25.82104155355568824777434375135779318240",TreadmillTypeVSSport,身體活動量測-跑步機類型值集,"用於描述跑步機的類型。本 ValueSet 繼承自身體活動量測 IG，後續將配合原始 IG 進行更新。","StructureDefinition/PASportObservationTreadmill","SCT"
http://ltc-ig.fhir.tw/ValueSet/hah-communication,1.1.0,draft,,HAHCommunicationVS,在宅急症－溝通類型值集,"區分照會、交班與衛教內容。","StructureDefinition/HAHCommunication","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-eligibility,1.1.0,draft,,HAHEligibilityVS,在宅急症－收案評估結果值集,"本次收案評估的建議結果。","StructureDefinition/HAHCareDataset,StructureDefinition/HAHAssessmentResponse,Questionnaire/hah-intake-assessment","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-outcome,1.1.0,draft,,HAHOutcomeVS,在宅急症－療程結束原因值集,"本次療程已結束時填寫的原因。","StructureDefinition/ExtHAHOutcome,StructureDefinition/HAHCareDataset","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-section,1.1.0,draft,,HAHSectionVS,在宅急症－摘要章節值集,"摘要文件中的臨床章節。","StructureDefinition/HAHCompositionSummary","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-service,1.1.0,draft,,HAHServiceVS,在宅急症－服務項目值集,"服務請求與工作可用的本地分類；詳細檢驗或處置仍應使用適切標準代碼。","StructureDefinition/HAHVisitTask,StructureDefinition/HAHServiceRequest","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-summary-type,1.1.0,draft,,HAHSummaryTypeVS,在宅急症－摘要種類值集,"結案或轉銜摘要。","StructureDefinition/HAHCompositionSummary,StructureDefinition/HAHCareDataset","Internal"
http://ltc-ig.fhir.tw/ValueSet/hah-visit-mode,1.1.0,draft,,HAHVisitModeVS,在宅急症－訪視方式值集,"實地、視訊或電話評估。","StructureDefinition/HAHCareDataset,StructureDefinition/ExtHAHVisitMode","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-api,1.1.0,active,"2.25.327029042831774211468818290978451932487",HNAPIVS,居家護理－API 作業值集,"限定 V5.0.16 的十二支 API 名稱。","StructureDefinition/HNAPITask","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-collection,1.1.0,active,"2.25.303919743223251822680213880309982753488",HNCollectionVS,居家護理－共照名單種類,"指定需更新的共照名單。","StructureDefinition/ExtHNCollectionUpdate","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-disability-type,1.1.0,active,"2.25.57490884695334546608865020451243411787",HNDisabilityTypeVS,居家護理－身障類別,"重用長照新制身心障礙類型代碼，限居護 V5.0.16 的第一至第八類。","Questionnaire/hn-basedata,StructureDefinition/HNBaseDataResponse,StructureDefinition/HNBaseDataModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-update-action,1.1.0,active,"2.25.206248524088810760731602015317753358895",HNUpdateActionVS,居家護理－共照名單更新方式,"區分未填或 null 的保留、非空陣列的取代及空陣列的清空。","StructureDefinition/ExtHNCollectionUpdate","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-00697b86a7bc,1.1.0,draft,"2.25.294209081876094077202097818346458470965",HNAnswerVS00697b86a7bc,居家護理－左上肢選項,"限定左上肢可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-0467df08a056,1.1.0,draft,"2.25.189608729951553171280526041396554124420",HNAnswerVS0467df08a056,居家護理－排便輔助多選選項,"限定排便輔助多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-04e9c37073f4,1.1.0,draft,"2.25.303330707716125816048158790879545645161",HNAnswerVS04e9c37073f4,居家護理－紀錄來源選項,"限定紀錄來源可填入的 V5.0.16 選項。","StructureDefinition/HNCareRecordModel,StructureDefinition/HNCareRecordResponse,Questionnaire/hn-carerecord","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-0655870f5454,1.1.0,draft,"2.25.325568702833567893600020090280871185049",HNAnswerVS0655870f5454,居家護理－溝通選項,"限定溝通可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-076f2d014436,1.1.0,draft,"2.25.99773248073930889740996074958004720720",HNAnswerVS076f2d014436,居家護理－樓梯選項,"限定樓梯可填入的 V5.0.16 選項。","StructureDefinition/HNADLsResponse,Questionnaire/hn-adls,StructureDefinition/HNADLsModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-082869c8d896,1.1.0,draft,"2.25.262530139607192467487881984529138839126",HNAnswerVS082869c8d896,居家護理－個案類型選項,"限定個案類型可填入的 V5.0.16 選項。","Questionnaire/hn-basedata,StructureDefinition/HNBaseDataResponse,StructureDefinition/HNBaseDataModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-0a65df60cccf,1.1.0,draft,"2.25.325336354892396014835711230814890522188",HNAnswerVS0a65df60cccf,居家護理－項目分類選項,"限定項目分類可填入的 V5.0.16 選項。","StructureDefinition/HNCareRecordModel,StructureDefinition/HNCareRecordResponse,Questionnaire/hn-carerecord","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-13d13792ca45,1.1.0,draft,"2.25.331852711887651932886383168502717036965",HNAnswerVS13d13792ca45,居家護理－溫度選項,"限定溫度可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-14764e5914f7,1.1.0,draft,"2.25.104709048415922433631427692989887298839",HNAnswerVS14764e5914f7,居家護理－評估項目選項,"限定評估項目可填入的 V5.0.16 選項。","StructureDefinition/HNCareRecordModel,StructureDefinition/HNCareRecordResponse,Questionnaire/hn-carerecord","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-15ba9c15ead1,1.1.0,draft,"2.25.196437414705180533755439020932526401878",HNAnswerVS15ba9c15ead1,居家護理－備食選項,"限定備食可填入的 V5.0.16 選項。","StructureDefinition/HNIADLsModel,Questionnaire/hn-iadls,StructureDefinition/HNIADLsResponse","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-19264db8df7b,1.1.0,draft,"2.25.46427079544254199940473143262610640000",HNAnswerVS19264db8df7b,居家護理－有無與未知選項,"限定有無與未知可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNHealthyHabitsResponse,Questionnaire/hn-drugsafeties,StructureDefinition/HNDrugSafetiesResponse,StructureDefinition/HNBodyEvaluationsModel,StructureDefinition/HNDrugSafetiesModel,Questionnaire/hn-bodyevaluations,Questionnaire/hn-healthyhabits,StructureDefinition/HNHealthyHabitsModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-1a72d15a5965,1.1.0,draft,"2.25.139177464520617106912554017088892473991",HNAnswerVS1a72d15a5965,居家護理－肌力-輔具多選選項,"限定肌力-輔具多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-1c0dbbd93870,1.1.0,draft,"2.25.189517575852414774347997275902492797528",HNAnswerVS1c0dbbd93870,居家護理－服藥選項,"限定服藥可填入的 V5.0.16 選項。","StructureDefinition/HNIADLsModel,Questionnaire/hn-iadls,StructureDefinition/HNIADLsResponse","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-1c644096303f,1.1.0,draft,"2.25.55871459565657547161924413728067078291",HNAnswerVS1c644096303f,居家護理－有輔助器多選選項,"限定有輔助器多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-1ffa1d5d3bef,1.1.0,draft,"2.25.145308206149008344165079825682621662683",HNAnswerVS1ffa1d5d3bef,居家護理－行動能力問題選項,"限定行動能力問題可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-2029890a4c12,1.1.0,draft,"2.25.205646740206617662172157159090298984246",HNAnswerVS2029890a4c12,居家護理－緊急聯絡人關係選項,"限定緊急聯絡人關係可填入的 V5.0.16 選項。","Questionnaire/hn-basedata,StructureDefinition/HNBaseDataResponse,StructureDefinition/HNBaseDataModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-2a3bd76ba6eb,1.1.0,draft,"2.25.140576923652561890349648914749919093301",HNAnswerVS2a3bd76ba6eb,居家護理－今天是幾年幾月幾日？__年__月__日選項,"限定今天是幾年幾月幾日？__年__月__日可填入的 V5.0.16 選項。","StructureDefinition/HNDementiasResponse,Questionnaire/hn-dementias,StructureDefinition/HNDementiasModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-2fd20e6427ff,1.1.0,draft,"2.25.334471448234452063083389731433006436358",HNAnswerVS2fd20e6427ff,居家護理－視力-部位多選選項,"限定視力-部位多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-3330cbe2f937,1.1.0,draft,"2.25.210924545851858311328560548884658717905",HNAnswerVS3330cbe2f937,居家護理－說話選項,"限定說話可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-3435b7eace88,1.1.0,draft,"2.25.86149792653855327536929354683897232041",HNAnswerVS3435b7eace88,居家護理－特殊進食多選選項,"限定特殊進食多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-3435e7a5a84d,1.1.0,draft,"2.25.224833679709358411708812927165720783826",HNAnswerVS3435e7a5a84d,居家護理－洗衣選項,"限定洗衣可填入的 V5.0.16 選項。","StructureDefinition/HNIADLsModel,Questionnaire/hn-iadls,StructureDefinition/HNIADLsResponse","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-365bfce838bb,1.1.0,draft,"2.25.232155523067191870855729925583247706859",HNAnswerVS365bfce838bb,居家護理－行為選項,"限定行為可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-38762eb1c742,1.1.0,draft,"2.25.96562761045375509397463580250518048188",HNAnswerVS38762eb1c742,居家護理－使用資源多選選項,"限定使用資源多選可填入的 V5.0.16 選項。","StructureDefinition/HNCareRecordModel,StructureDefinition/HNCareRecordResponse,Questionnaire/hn-carerecord","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-3baefb430e5b,1.1.0,draft,"2.25.320996269017317727014512409961720306498",HNAnswerVS3baefb430e5b,居家護理－行動力選項,"限定行動力可填入的 V5.0.16 選項。","Questionnaire/hn-mnasfs,StructureDefinition/HNMNASFsResponse,StructureDefinition/HNMNASFsModel","Internal"
http://ltc-ig.fhir.tw/ValueSet/hn-vs-3bbfa4b4f8db,1.1.0,draft,"2.25.68228807338489623080725366839321364157",HNAnswerVS3bbfa4b4f8db,居家護理－跌倒多選選項,"限定跌倒多選可填入的 V5.0.16 選項。","StructureDefinition/HNBodyEvaluationsResponse,StructureDefinition/HNBodyEvaluationsModel,Questionnaire/hn-bodyevaluations","Internal"
